gw156a346,3_6       ,f,C57BL/6J,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,09/24/2015 13:20:32,,,100,1700.267,,,36,
gw077x159,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/11/2015 12:55:19,2.362972222222222,16.148833333333332,100,1882.01,84,,36,7.299684210526316
gt082x182,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/12/2015 13:52:47,16.25877777777778,24.84839285714286,100,3600,81,,27,7.324083333333334
gw100f203,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/20/2015 10:07:00,0.9702777777777778,3.5873333333333326,100,947.817,40,,36,2.304428571428572
gw154a339,3_6       ,f,C57BL/6J,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/25/2015 11:55:37,2.0881944444444445,21.982722222222225,100,2626.677,59,,36,17.697565217391304
gt159a354,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/25/2015 11:03:01 AM,1.266111111111111,5.722833333333334,100,1347.831,70,,36,2.754434782608696
gw152a332,3_6       ,f,C57BL/6J,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,10/16/2015 9:28:36 AM,1.9065555555555558,8.821,100,2005.337,64,,36,6.175999999999999
gt107f230,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/28/2015 10:01:09 AM,1.0990555555555557,4.54913888888889,100,1059.079,108,,36,3.082894736842105
gt104f219,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/28/2015 12:21:27 PM,1.1445277777777776,4.028222222222222,100,993.634,104,,36,1.8221176470588238
gw078x165,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/02/2015 10:40:33,2.6638928571428573,99.48578571428573,100,3600,359,,28,20.7073125
gw101f206,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/17/2015 09:25:25,1.32275,5.252027777777778,100,1041.682,112,,36,3.0805833333333332
gt105f222,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/17/2015 09:51:40,1.2344444444444442,5.939333333333334,100,1036.697,92,,36,3.5431000000000004
gt105f220,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/24/2015 10:33:59,1.146888888888889,5.344499999999998,100,1781.958,68,,36,2.5463999999999998
gt157a350,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/08/2015 12:23:05,1.6907500000000004,7.0055555555555555,100,1333.781,97,,36,3.874210526315789
gt157a349,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/11/2015 12:05:56,1.3330555555555557,6.503138888888889,100,1235.953,,,36,2.5366000000000004
gt081x178,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/02/2015 10:32:38,1.4557777777777774,10.490611111111114,100,3129.972,119,,36,6.4991666666666665
gw102f209,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,07/29/2015 10:21:59,1.0811666666666664,6.203694444444444,100,1223.468,92,,36,3.8666470588235295
gw102f208,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,07/30/2015 10:44:04,1.2308611111111112,6.216805555555556,100,1272.966,125,,36,4.0620625
gt158a352,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,30,3600,09/07/2015 11:37:40,1.077133333333333,9.472500000000002,100,1211.18,130,,30,3.5454117647058823
gw077x160,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/16/2015 10:32:41,2.1191111111111103,8.43952777777778,100,2230.478,55,,36,3.555809523809523
gt082x179,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/26/2015 10:55:10,1.0400555555555555,4.924194444444445,100,1157.285,50,,36,4.0975294117647065
gw100f203,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/17/2015 09:41:20,0.9400833333333334,4.506527777777778,100,991.46,47,,36,3.0655
gt080x172,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/09/2015 1:10:06 PM,0.9808333333333332,4.4224444444444435,100,1223.114,65,,36,3.4103571428571433
gt080x171,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/23/2015 10:29:02 AM,1.2753888888888887,10.93922222222222,100,1337.043,174,,36,2.3248125
gw152a334,3_6       ,f,C57BL/6J,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/10/2015 9:51:43 AM,2.335944444444445,13.810916666666666,100,1815.342,71,,36,6.17825
gt159a356,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/17/2015 11:13:07 AM,1.2674444444444446,5.756611111111109,100,1156.264,57,,36,3.8322142857142865
gw079x168,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/02/2015 10:35:37 AM,1.478,23.98513888888889,100,2800.605,207,,36,3.4785263157894737
gw079x170,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/02/2015 10:35:42 AM,1.355861111111111,30.489444444444455,100,2112.839,105,,36,7.223933333333333
gt104f217,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/31/2015 11:50:48 AM,0.9239166666666665,2.586277777777778,100,904.532,41,,36,1.5905000000000002
gt160a360,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/15/2015 12:46:08 PM,1.4617222222222224,7.072472222222221,100,1387.174,143,,36,3.2700999999999993
gt160a359,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,9/17/2015 1:17:54 PM,1.534111111111111,4.924666666666668,100,1362.54,47,,36,2.998125
gw078x165,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/03/2015 10:17:37,1.8828611111111115,25.094416666666675,100,1825.97,103,,36,11.215894736842106
gw078x163,3_6       ,f,B6129SF2/J,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/13/2015 14:30:37,1.520083333333333,5.5000277777777775,100,1202.533,39,,36,4.842111111111111
gw101f204,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,8/04/2015 10:30:43,1.1073055555555553,6.214805555555556,100,1118.66,130,,36,2.5483181818181824
gw101f205,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Analysis,Mouse dPAL acquisition 2 v3,36,3600,1/11/2016 12:00:20,0.9959722222222219,4.7349444444444435,100,1027.669,,,36,1.6818421052631578
gt081x175,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/13/2015 14:40:26,1.470388888888889,7.381194444444443,100,1376.678,100,,36,3.2956315789473685
gt106f225,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,07/17/2015 09:34:04,1.0950833333333339,5.032833333333333,100,1048.132,91,,36,3.383842105263158
gt106f226,3_6       ,f,5XFAD,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,07/22/2015 09:47:40,3.5432413793103446,13.054689655172414,100,3600,47,,28,8.980066666666666
gw153a337,3_6       ,f,C57BL/6J,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,09/09/2015 11:40:48,1.3719166666666665,9.37847222222222,100,1440.757,63,,36,4.378466666666666
gt161a363,3_6       ,f,APP/PS1,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,09/14/2015 13:32:23,0.9765555555555557,6.074777777777778,100,1032.175,88,,36,3.5313181818181807
gw100f200,3_6       ,f,B6SJLF1/J,5XFAD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,7/17/2015 09:41:19,1.1785,5.931166666666667,100,1075.759,52,,36,3.8930999999999996
gt080x173,3_6       ,f,3xTG-AD,3xTG-AD,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,,Mouse dPAL acquisition 1 v3,36,3600,2/09/2015 1:10:09 PM,1.3306666666666667,7.407555555555555,100,2344.988,42,,36,4.853071428571427
gw152a335,3_6       ,f,C57BL/6J,APP/PS1,DP_AD_PAL,Single-housed,Diurnal light cycle,Dr. Boyer Winters - University of Guelph - Daniel-Palmer,PAL-Acquisition,<img src ="../assets/task_images/8000x600-flower-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-plane-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-spider-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PAL Aquisition,Mouse dPAL acquisition 6 v3,36,3600,3/14/2016 9:17:17 AM,2.8064722222222223,25.240777777777772,100,2173.542,92,,36,7.602266666666668
