AnimalID,Age,Sex,GenoType,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,CORRECT REWARD COLLECTION _1,CORRECT REWARD COLLECTION _2,CORRECT REWARD COLLECTION _3,CORRECT REWARD COLLECTION _4,CORRECT REWARD COLLECTION _5,CORRECT REWARD COLLECTION _6,CORRECT REWARD COLLECTION _7,CORRECT REWARD COLLECTION _8,CORRECT REWARD COLLECTION _9,CORRECT REWARD COLLECTION _10,CORRECT REWARD COLLECTION _11,CORRECT REWARD COLLECTION _12,CORRECT REWARD COLLECTION _13,CORRECT REWARD COLLECTION _14,CORRECT REWARD COLLECTION _15,CORRECT REWARD COLLECTION _16,CORRECT REWARD COLLECTION _17,CORRECT REWARD COLLECTION _18,CORRECT REWARD COLLECTION _19,CORRECT REWARD COLLECTION _20,CORRECT REWARD COLLECTION _21,CORRECT REWARD COLLECTION _22,CORRECT REWARD COLLECTION _23,CORRECT REWARD COLLECTION _24,CORRECT REWARD COLLECTION _25,CORRECT REWARD COLLECTION _26,CORRECT REWARD COLLECTION _27,CORRECT REWARD COLLECTION _28,CORRECT REWARD COLLECTION _29,CORRECT REWARD COLLECTION _30,CORRECT REWARD COLLECTION _31,CORRECT REWARD COLLECTION _32,CORRECT REWARD COLLECTION _33,CORRECT REWARD COLLECTION _34,CORRECT REWARD COLLECTION _35,CORRECT REWARD COLLECTION _36,CORRECT TOUCH LATENCY _1,CORRECT TOUCH LATENCY _2,CORRECT TOUCH LATENCY _3,CORRECT TOUCH LATENCY _4,CORRECT TOUCH LATENCY _5,CORRECT TOUCH LATENCY _6,CORRECT TOUCH LATENCY _7,CORRECT TOUCH LATENCY _8,CORRECT TOUCH LATENCY _9,CORRECT TOUCH LATENCY _10,CORRECT TOUCH LATENCY _11,CORRECT TOUCH LATENCY _12,CORRECT TOUCH LATENCY _13,CORRECT TOUCH LATENCY _14,CORRECT TOUCH LATENCY _15,CORRECT TOUCH LATENCY _16,CORRECT TOUCH LATENCY _17,CORRECT TOUCH LATENCY _18,CORRECT TOUCH LATENCY _19,CORRECT TOUCH LATENCY _20,CORRECT TOUCH LATENCY _21,CORRECT TOUCH LATENCY _22,CORRECT TOUCH LATENCY _23,CORRECT TOUCH LATENCY _24,CORRECT TOUCH LATENCY _25,CORRECT TOUCH LATENCY _26,CORRECT TOUCH LATENCY _27,CORRECT TOUCH LATENCY _28,CORRECT TOUCH LATENCY _29,CORRECT TOUCH LATENCY _30,CORRECT TOUCH LATENCY _31,CORRECT TOUCH LATENCY _32,CORRECT TOUCH LATENCY _33,CORRECT TOUCH LATENCY _34,CORRECT TOUCH LATENCY _35,CORRECT TOUCH LATENCY _36,END SUMMARY - % CORRECT _1,END SUMMARY - CONDITION _1,END SUMMARY - INCORRECT TOUCHES _1,END SUMMARY - TRIALS COMPLETED _1,INCORRECT TOUCH LATENCY _1,INCORRECT TOUCH LATENCY _2,INCORRECT TOUCH LATENCY _3,INCORRECT TOUCH LATENCY _4,INCORRECT TOUCH LATENCY _5,INCORRECT TOUCH LATENCY _6,INCORRECT TOUCH LATENCY _7,INCORRECT TOUCH LATENCY _8,INCORRECT TOUCH LATENCY _9,INCORRECT TOUCH LATENCY _10,INCORRECT TOUCH LATENCY _11,INCORRECT TOUCH LATENCY _12,INCORRECT TOUCH LATENCY _13,INCORRECT TOUCH LATENCY _14,INCORRECT TOUCH LATENCY _15,INCORRECT TOUCH LATENCY _16,INCORRECT TOUCH LATENCY _17,INCORRECT TOUCH LATENCY _18,INCORRECT TOUCH LATENCY _19,INCORRECT TOUCH LATENCY _20,INCORRECT TOUCH LATENCY _21,INCORRECT TOUCH LATENCY _22,INCORRECT TOUCH LATENCY _23,CORRECT REWARD COLLECTION _37,END SUMMARY - NO CORRECTION TRIALS _1,INCORRECT TOUCH LATENCY _24
lw257f319,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 11:30:10,2.824,2.355,1.825,3.786,2.106,4.446,1.375,9.018,3.265,3.26,1.396,1.142,1.161,1.44,3.128,1.863,1.633,1.361,1.605,1.564,1.368,1.282,1.202,1.737,1.772,1.372,1.202,1.686,1.465,1.434,1.049,1.431,1.835,1.45,1.311,1.336,12.296,4.366,13.577,32.9,13.445,46.266,21.589,5.452,185.257,4.241,1.7,17.445,10.826,4.068,15.513,4.885,6.231,1.927,3.57,1.512,6.979,2.192,2.621,7.379,10.917,21.807,5.386,71.47,53.865,2.829,13.658,2.45,49.069,12.401,12.821,10.81,100,1645.009,122,36,4.762,6.239,7.046,1.433,5.785,4.308,6.083,10.059,14.289,21.03,6.028,1.978,6.714,,,,,,,,,,,,,
lw359a421,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:15 PM,4.816,3.207,4.212,1.431,2.396,1.424,1.864,1.545,1.593,1.385,1.174,2.316,0.989,1.168,1.156,1.529,1.234,2.773,1.75,1.242,1.37,1.542,1.113,1.402,1.391,1.208,2.308,24.577,1.538,7.962,1.084,1.186,1.64,1.285,1.376,1.437,11.671,7.569,18.083,3.513,7.76,5.968,1.443,2.714,1.066,1.206,2.709,12.675,3.582,1.296,1.437,7.702,5.254,34.468,4.236,6.805,2.986,12.717,3.547,1.072,7.057,14.55,22.147,70.938,48.273,13.543,7.932,2.777,3.941,26.354,3.792,236.812,100,1615.837,37,36,1.609,1.442,2.225,10.22,1.473,3.083,21.05,16.9,16.073,6.897,1.696,9.165,144.524,,,,,,,,,,,,,
lw360a422,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:19 PM,1.968,1.411,2.286,2.826,2.469,3.481,1.473,1.128,1.317,1.352,6.504,1.025,1.098,1.192,1.233,1.602,1.438,1.384,2.835,1.299,1.111,1.287,3.057,6.032,1.912,2.065,3.05,1.08,1.135,1.248,1.208,2.347,0.945,3.886,1.372,1.846,20.542,27.11,14.691,13.015,22.064,10.875,2.157,15.108,3.283,4.06,12.308,1.697,1.183,0.855,7.434,10.37,7.222,5.738,5.841,1.016,0.962,2.294,15.028,1.301,12.252,15.581,2.531,3.172,2.858,4.828,11.158,2.335,2.302,1.366,14.821,4.301,100,1246.941,57,36,7.051,14.467,3.995,11.959,9.846,2.619,4.628,1.989,1.054,1.22,1.606,3.2,9.872,1.76,1.975,1.093,3.224,,,,,,,,,
lw357a419,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:07 PM,3.084,3.767,3.172,1.533,1.64,1.74,1.978,2.355,1.676,2.158,1.574,2.578,1.471,1.451,1.412,3.281,1.689,1.818,1.882,2.389,1.384,1.416,1.469,1.108,1.157,1.143,1.162,1.437,1.292,1.171,1.495,1.218,1.265,1.549,1.71,1.226,13.505,7.618,55.004,10.421,11.437,4.209,39.901,18.663,11.116,13.535,5.481,4.019,5.629,4.011,3.222,15.419,5.265,9.189,5.694,122.313,33.966,6.584,18.138,69.173,2.187,56.053,1.477,10.445,11.905,3,7.881,2.096,7.625,8.329,12.07,8.271,100,1585.794,59,36,18.519,5.69,10.466,12.004,2.385,3.222,2.232,9.726,3.575,3.081,14.601,11.299,44.439,38.411,2.809,3.747,7.318,1.939,,,,,,,,
lw358a420,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,8/27/2016 2:01:11 PM,2.738,1.918,2.302,6.819,1.393,1.215,1.08,1.42,2.183,1.834,1.287,1.947,1.496,2.203,4.996,1.54,0.98,1.688,1.183,1.356,17.549,1.33,1.334,2.557,1.631,1.088,1.078,1.474,1.947,1.72,1.123,2.453,1.427,1.287,0.956,1.651,3.793,24.212,6.229,12.375,1.315,4.687,2.677,17.617,13.079,7.999,1.416,5.663,23.415,51.046,8.46,5.147,3.362,31.167,7.148,66.999,21.743,6.944,21.519,27.36,45.541,5.939,3.224,4.632,39.104,30.034,20.1,28.747,34.199,6.043,0.95,10.168,100,1599.793,104,36,4.913,2.357,5.354,1.173,2.037,10.954,1.871,7.965,8.221,2.987,6.559,1.865,2.651,12.17,23.867,3.457,0.795,1.922,,,,,,,,
lw355a417,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 1:21:16 PM,2.002,1.737,1.632,1.803,1.302,1.059,1.534,1.287,2.901,1.373,0.998,1.199,1.066,0.966,1.188,1.616,1.024,1.685,0.878,1.693,1.767,1.096,1.213,1.31,1.84,1.474,1.015,1.43,1.276,1.032,1.18,1.139,1.241,0.995,0.886,0.985,39.518,7.116,2.947,5.632,1.189,2.316,1.223,15.324,2.582,8.689,1.111,8.009,3.652,1.795,4.018,15.008,6.108,10.559,0.932,19.308,4.441,1.485,0.953,11.257,31.68,9.086,6.019,17.057,6.248,14.402,1.95,1.018,6.325,6.568,6.2,16.77,100,1200.912,34,36,30.177,1.175,1.567,1.63,2.386,0.878,1.084,5.419,1.067,8.149,2.289,1.406,7.414,3.589,7.975,1.669,2.992,5.662,3.614,,,,,,,
lw356a418,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 1:21:20 PM,2.13,1.696,1.565,1.895,1.91,1.313,1.475,2.092,1.544,1.519,1.394,1.209,1.563,1.553,1.783,2.576,1.065,1.206,1.156,1.635,1.268,1.438,1.165,1.04,1.238,1.401,1.816,0.888,1.062,1.028,1.195,0.868,1.045,1.151,1.287,1.862,289.341,4.875,1.812,10.896,2.485,3.238,5.245,5.404,3.229,3.158,2.215,2.673,1.54,25.228,4.372,10.641,2.004,3.13,2.451,7.035,3.841,25.655,5.186,3.296,13.047,4.097,2.125,1.499,7.088,0.985,6.611,1.651,5.34,3.062,3.972,1.836,100,1373.367,48,36,3.276,3.447,1.907,1.723,3.017,4.853,1.73,7.701,2.669,2.75,1.927,1.652,1.833,2.091,1.04,4.539,3.234,1.551,1.034,1.883,,,,,,
lw353a415,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 1:21:09 PM,124.759,4.041,1.422,1.942,1.71,4.387,2.149,1.764,1.702,1.298,3.536,2.069,1.443,1.695,1.599,1.878,1.616,1.31,1.502,1.284,1.646,2.127,1.276,1.167,1.923,1.575,1.854,1.506,1.462,1.036,1.351,1.563,1.118,1.068,1.236,1.633,6.641,11.482,51.757,5.24,42.276,17.645,126.242,3.431,22.149,2,19.276,3.601,8.154,42.02,8.56,8.894,4.672,5.432,91.376,6.168,20.334,12.394,63.058,197.479,8.348,2.982,37.259,22.314,40.755,1.573,14.319,142.108,42.985,80.519,7.632,6.661,100,2473.541,74,36,5.889,47.631,8.914,12.285,109.571,14.33,3.544,21.384,16.839,11.438,2.79,2.548,2.861,3.078,3.718,25.57,28.159,7.248,2.351,,,,,,,
lw354a416,11_13     ,m,C57BL/6J,APP/PS1,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse dPAL acquisition SIMPLE v3,36,3600,08/27/16 1:21:12 PM,3.423,2.087,1.107,1.69,1.472,1.308,1.21,2.473,1.333,2.356,1.332,1.262,1.892,2.146,1.673,1.142,0.98,1.104,1.05,0.92,1.348,1.16,1.158,2.14,1.161,1.246,1.11,1.136,1.276,1.024,1.447,0.957,1.007,1.39,1.084,1.565,14.25,2.312,2.107,1.912,2.815,1.865,2.078,4.243,2.038,17.575,1.451,3.158,53.789,3.969,7.382,2.05,1.86,2.594,1.939,64.337,3.893,15.41,8.032,1.542,3.195,1.037,5.227,1.025,14.537,2.148,5.158,3.103,3.5,1.117,4.176,2.618,100,1138.478,43,36,5.49,0.987,1.071,2.789,1.438,61.858,1.089,4.244,2.499,0.893,1.271,2.165,0.908,,,,,,,,,,,,,
lw262f324,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 3:55:19 PM,1.713,1.34,0.93,1.42,1.136,0.812,0.789,0.762,0.86,1.408,5.922,1.459,0.977,1.185,0.846,0.768,0.794,0.816,0.617,1.542,1.388,1.94,1.08,0.651,1.384,1.127,0.748,0.898,0.823,1.01,1.032,0.973,1.318,0.975,0.725,1.27,7.942,6.252,5.321,5.119,4.199,0.872,0.635,0.752,4.556,1.386,8.86,59.208,1.817,6.19,3.118,3.018,3.33,1.146,1.12,2.87,2.35,4.236,6.544,0.891,6.376,0.821,1.231,0.724,1.152,10.322,0.825,3.643,5.912,1.546,0.923,7.804,100,1057.888,38,36,1.775,1.186,1.366,7.55,1.443,0.747,0.648,0.618,0.624,0.865,1.152,5.577,0.805,0.853,1.053,4.193,,,,,,,,,,
lw263f325,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 3:55:22 PM,3.429,1.54,3.04,1.068,1.699,1.309,1.12,1.59,0.898,2.066,1.083,1.277,1.25,9.666,1.606,1.647,1.546,1.45,1.9,1.314,1.148,1.968,2.843,1.462,1.587,1.42,7.356,1.13,1.362,1.357,1.418,2.369,1.602,1.071,1.461,1.39,4.547,2.344,40.475,28.476,13.474,18.897,12.321,1.225,6.2,21.599,1.161,5.4,13.606,4.88,4.262,19.695,6.938,1.784,4.233,1.39,70.43,8.832,1.525,8.055,19.544,1.77,7.234,2.162,2.097,9.708,0.973,7.781,21.377,10.428,12.796,6.212,100,1418.255,44,36,20.152,13.682,1.261,7.176,5.804,2.022,2.875,6.363,0.887,3.568,4.818,4.427,5.771,8.37,,,,,,,,,,,,
lw260f322,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 3:55:12 PM,6.39,1.293,1.28,1.089,1.102,0.995,0.986,1.29,1.393,4.429,1.308,1.279,0.843,1.068,1.442,0.945,1.364,0.946,1.651,1.362,4.06,2.026,0.823,1.105,1.24,0.95,1.958,1.137,1.537,1.183,0.912,1.333,0.947,1.091,1.405,0.893,14.138,7.007,8.668,3.617,1.789,1.114,12.296,10.113,17.642,6.171,2.554,171.479,1.735,3.444,9.433,1.483,0.746,3.142,7.024,9.402,22.728,1.877,16.824,7.776,5.993,0.783,0.763,1.434,10.291,3.609,1.729,2.334,3.159,19.514,1.127,0.824,100,1493.197,48,36,6.685,1.029,4.616,6.131,2.915,0.803,0.751,1.898,0.75,1.556,1.032,9.639,13.501,6.605,1.598,0.79,1.254,0.605,0.649,,,,,,,
lw261f323,11_13     ,m,B6SJLF1/J,5XFAD,FB_AD_PAL ,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Flavio-Beraldo,PAL-Acquisition,<img src ="../assets/task_images/800x600-27-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-40-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-bomb-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-left-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-right-diagonal-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-vertical-full-228x228.bmp" width='30' height='30' style='margin-top:15px;'/>,Horizontal and diagonal  lines were used for 5xFAD (DPAL) and APP/PS1 (SPAL) lines. The other images were used for the 3xTG-AD (DPAL) line
,PAL Aquisition,Mouse sPAL acquisition 1 v3,36,3600,05/30/16 3:55:16 PM,2.501,1.046,1.855,1.436,0.904,0.941,1.675,1.471,1.03,1.398,1.361,0.625,0.789,1.693,1.443,1.236,0.786,0.776,1.885,0.748,0.899,1.05,2.355,1.427,1.119,3.039,0.863,0.71,0.671,1.902,0.859,0.967,2.763,0.71,0.884,2.131,7.042,0.94,1.262,4.458,0.822,1.016,4.335,24.932,0.793,0.984,23.7,1.859,0.846,21.43,12.024,3.285,0.852,1.124,18.78,1.079,0.635,2.903,13.751,1.894,2.817,6.507,1.108,1.845,3.604,12.23,6.92,3.048,119.266,58.243,10.19,1.858,100,1254.446,58,36,0.787,2.946,1.131,1.826,22.162,9.168,1.129,3.965,0.979,0.985,0.741,4.309,3.229,25.792,4.441,0.701,,,,,,,,,,
